movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0926084,Harry Potter and the Deathly Hallows: Part 1,2010,PG-13,146 min,"Adventure, Family, Fantasy",7.7,"As Harry, Ron and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows.",David Yates,/name/nm0946734/,"Daniel Radcliffe, 
Emma Watson, 
Rupert Grint, 
Bill Nighy","/name/nm0705356/,/name/nm0914612/,/name/nm0342488/,/name/nm0631490/",557701.0,295983305.0
tt0126029,Shrek,2001,PG,90 min,"Animation, Adventure, Comedy",7.9,"A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.","Andrew Adamson, 
Vicky Jenson",/name/nm0011470/,"Mike Myers, 
Eddie Murphy, 
Cameron Diaz, 
John Lithgow","/name/nm0421776/,/name/nm0000196/,/name/nm0000552/,/name/nm0000139/,/name/nm0001475/",687752.0,267665011.0
tt0317219,Cars,2006,G,117 min,"Animation, Adventure, Comedy",7.2,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town, and learns that winning isn't everything in life.","John Lasseter, 
Joe Ranft",/name/nm0005124/,"Owen Wilson, 
Bonnie Hunt, 
Paul Newman, 
Larry the Cable Guy","/name/nm0710020/,/name/nm0005562/,/name/nm0001372/,/name/nm0000056/,/name/nm1249256/",429847.0,244082982.0
tt4593060,Pinocchio,2022,PG,105 min,"Adventure, Comedy, Drama",5.0,"A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy.",Robert Zemeckis,/name/nm0000709/,"Joseph Gordon-Levitt, 
Tom Hanks, 
Benjamin Evan Ainsworth, 
Angus Wright","/name/nm0330687/,/name/nm0000158/,/name/nm9974256/,/name/nm0942202/",36746.0,
tt0417741,Harry Potter and the Half-Blood Prince,2009,PG,153 min,"Action, Adventure, Family",7.6,"As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past.",David Yates,/name/nm0946734/,"Daniel Radcliffe, 
Emma Watson, 
Rupert Grint, 
Michael Gambon","/name/nm0705356/,/name/nm0914612/,/name/nm0342488/,/name/nm0002091/",554044.0,301959197.0
tt3521164,Moana,2016,PG,107 min,"Animation, Adventure, Comedy",7.6,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.","Ron Clements, 
John Musker, 
Don Hall, 
Chris Williams",/name/nm0166256/,"Auli'i Cravalho, 
Dwayne Johnson, 
Rachel House, 
Temuera Morrison","/name/nm0615780/,/name/nm2320658/,/name/nm0930261/,/name/nm7635388/,/name/nm0425005/,/name/nm1344302/,/name/nm0607325/",343025.0,248757044.0
tt0267913,Scooby-Doo,2002,PG,86 min,"Adventure, Comedy, Family",5.2,"After an acrimonious break up, the Mystery Inc. gang are individually brought to an island resort to investigate strange goings on.",Raja Gosnell,/name/nm0331532/,"Matthew Lillard, 
Freddie Prinze Jr., 
Sarah Michelle Gellar, 
Linda Cardellini","/name/nm0000498/,/name/nm0005327/,/name/nm0001264/,/name/nm0004802/",116740.0,153288182.0
tt15339456,Marcel the Shell with Shoes On,2021,PG,90 min,"Animation, Comedy, Drama",7.8,Feature adaptation of the animated short film interviewing a mollusk named Marcel.,Dean Fleischer Camp,/name/nm3255797/,"Jenny Slate, 
Dean Fleischer Camp, 
Isabella Rossellini, 
Joe Gabler","/name/nm2809577/,/name/nm3255797/,/name/nm0000618/,/name/nm4726706/",12032.0,5792525.0
tt8097030,Turning Red,2022,PG,100 min,"Animation, Adventure, Comedy",7.0,A 13-year-old girl named Meilin turns into a giant red panda whenever she gets too excited.,Domee Shi,/name/nm7626019/,"Rosalie Chiang, 
Sandra Oh, 
Ava Morse, 
Hyein Park","/name/nm8823152/,/name/nm0644897/,/name/nm6205098/,/name/nm7490724/",127316.0,
tt0382932,Ratatouille,2007,G,111 min,"Animation, Adventure, Comedy",8.1,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,"Brad Bird, 
Jan Pinkava",/name/nm0083348/,"Brad Garrett, 
Lou Romano, 
Patton Oswalt, 
Ian Holm","/name/nm0684342/,/name/nm0004951/,/name/nm0738918/,/name/nm0652663/,/name/nm0000453/",748834.0,206445654.0
tt2294629,Frozen,2013,PG,102 min,"Animation, Adventure, Comedy",7.4,"When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.","Chris Buck, 
Jennifer Lee",/name/nm0118333/,"Kristen Bell, 
Idina Menzel, 
Jonathan Groff, 
Josh Gad","/name/nm1601644/,/name/nm0068338/,/name/nm0579953/,/name/nm2676147/,/name/nm1265802/",632030.0,400738009.0
tt0102057,Hook,1991,PG,142 min,"Adventure, Comedy, Family",6.8,"When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.",Steven Spielberg,/name/nm0000229/,"Dustin Hoffman, 
Robin Williams, 
Julia Roberts, 
Bob Hoskins","/name/nm0000163/,/name/nm0000245/,/name/nm0000210/,/name/nm0001364/",259197.0,119654823.0
tt1596342,Disenchanted,2022,PG,119 min,"Animation, Adventure, Comedy",5.6,"Fifteen years after her happily ever after, Giselle questions her happiness, inadvertently turning the lives of those in the real world and Andalasia upside down in the process.",Adam Shankman,/name/nm0788202/,"Amy Adams, 
Patrick Dempsey, 
Maya Rudolph, 
Gabriella Baldacchino","/name/nm0010736/,/name/nm0001131/,/name/nm0748973/,/name/nm9150537/",21039.0,
tt2948356,Zootopia,2016,PG,108 min,"Animation, Adventure, Comedy",8.0,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.","Byron Howard, 
Rich Moore, 
Jared Bush",/name/nm0397174/,"Ginnifer Goodwin, 
Jason Bateman, 
Idris Elba, 
Jenny Slate","/name/nm0601781/,/name/nm1158544/,/name/nm0329481/,/name/nm0000867/,/name/nm0252961/,/name/nm2809577/",506562.0,341268248.0
tt0424095,Flushed Away,2006,PG,85 min,"Animation, Action, Adventure",6.6,"The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life.","David Bowers, 
Sam Fell",/name/nm0101047/,"Hugh Jackman, 
Kate Winslet, 
Ian McKellen, 
Jean Reno","/name/nm0271402/,/name/nm0413168/,/name/nm0000701/,/name/nm0005212/,/name/nm0000606/",129560.0,64665672.0
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,PG,143 min,"Adventure, Family, Fantasy",6.9,Four kids travel through a wardrobe to the land of Narnia and learn of their destiny to free it with the guidance of a mystical lion.,Andrew Adamson,/name/nm0011470/,"Tilda Swinton, 
Georgie Henley, 
William Moseley, 
Skandar Keynes","/name/nm0842770/,/name/nm1670137/,/name/nm0608440/,/name/nm1342727/",405171.0,291709845.0
tt3470600,Sing,2016,PG,108 min,"Animation, Comedy, Family",7.1,"In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same.","Garth Jennings, 
Christophe Lourdelet",/name/nm1134029/,"Matthew McConaughey, 
Reese Witherspoon, 
Seth MacFarlane, 
Scarlett Johansson","/name/nm2888554/,/name/nm0000190/,/name/nm0000702/,/name/nm0532235/,/name/nm0424060/",174742.0,270395425.0
tt0114709,Toy Story,1995,G,81 min,"Animation, Adventure, Comedy",8.3,A cowboy doll is profoundly threatened and jealous when a new spaceman action figure supplants him as top toy in a boy's bedroom.,John Lasseter,/name/nm0005124/,"Tom Hanks, 
Tim Allen, 
Don Rickles, 
Jim Varney","/name/nm0000158/,/name/nm0000741/,/name/nm0725543/,/name/nm0001815/",1002538.0,191796233.0
tt2096673,Inside Out,2015,PG,95 min,"Animation, Adventure, Comedy",8.2,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.","Pete Docter, 
Ronnie Del Carmen",/name/nm0230032/,"Amy Poehler, 
Bill Hader, 
Lewis Black, 
Mindy Kaling","/name/nm0215455/,/name/nm0688132/,/name/nm0352778/,/name/nm0085400/,/name/nm1411676/",722574.0,356461711.0
tt2771200,Beauty and the Beast,2017,PG,129 min,"Adventure, Family, Fantasy",7.1,"A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.",Bill Condon,/name/nm0174374/,"Emma Watson, 
Dan Stevens, 
Luke Evans, 
Josh Gad","/name/nm0914612/,/name/nm1405398/,/name/nm1812656/,/name/nm1265802/",314431.0,504014165.0
tt0099785,Home Alone,1990,PG,103 min,"Comedy, Family",7.7,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve.",Chris Columbus,/name/nm0001060/,"Macaulay Culkin, 
Joe Pesci, 
Daniel Stern, 
John Heard","/name/nm0000346/,/name/nm0000582/,/name/nm0827663/,/name/nm0001334/",597945.0,285761243.0
tt0441773,Kung Fu Panda,2008,PG,92 min,"Animation, Action, Adventure",7.6,"To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way.","Mark Osborne, 
John Stevenson",/name/nm0651706/,"Jack Black, 
Ian McShane, 
Angelina Jolie, 
Dustin Hoffman","/name/nm0828970/,/name/nm0085312/,/name/nm0574534/,/name/nm0001401/,/name/nm0000163/",479025.0,215434591.0
tt0091369,Labyrinth,1986,PG,101 min,"Adventure, Family, Fantasy",7.3,Sixteen-year-old Sarah is given thirteen hours to solve a labyrinth and rescue her baby brother Toby when her wish for him to be taken away is granted by the Goblin King Jareth.,Jim Henson,/name/nm0001345/,"David Bowie, 
Jennifer Connelly, 
Toby Froud, 
Shelley Thompson","/name/nm0000309/,/name/nm0000124/,/name/nm0296614/,/name/nm0860712/",140715.0,12729917.0
tt0347149,Howl's Moving Castle,2004,PG,119 min,"Animation, Adventure, Family",8.2,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",Hayao Miyazaki,/name/nm0594503/,"Chieko Baisho, 
Takuya Kimura, 
Tatsuya Gashûin, 
Akihiro Miwa","/name/nm0047962/,/name/nm0454120/,/name/nm0309107/,/name/nm0594271/",401691.0,4711096.0
tt2380307,Coco,2017,PG,105 min,"Animation, Adventure, Comedy",8.4,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.","Lee Unkrich, 
Adrian Molina",/name/nm0881279/,"Anthony Gonzalez, 
Gael García Bernal, 
Benjamin Bratt, 
Alanna Ubach","/name/nm2937122/,/name/nm5645519/,/name/nm0305558/,/name/nm0000973/,/name/nm0005513/",518307.0,209726015.0
tt0298148,Shrek 2,2004,PG,93 min,"Animation, Adventure, Comedy",7.3,"Shrek and Fiona travel to the Kingdom of Far Far Away, where Fiona's parents are King and Queen, to celebrate their marriage. When they arrive, they find they are not as welcome as they thought they would be.","Andrew Adamson, 
Kelly Asbury, 
Conrad Vernon",/name/nm0011470/,"Mike Myers, 
Eddie Murphy, 
Cameron Diaz, 
Julie Andrews","/name/nm0038432/,/name/nm0970447/,/name/nm0000196/,/name/nm0000552/,/name/nm0000139/,/name/nm0000267/",472492.0,436471036.0
tt0432283,Fantastic Mr. Fox,2009,PG,87 min,"Animation, Adventure, Comedy",7.9,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,Wes Anderson,/name/nm0027572/,"George Clooney, 
Meryl Streep, 
Bill Murray, 
Jason Schwartzman","/name/nm0000123/,/name/nm0000658/,/name/nm0000195/,/name/nm0005403/",238201.0,21002919.0
tt0059742,The Sound of Music,1965,G,172 min,"Biography, Drama, Family",8.1,A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,Robert Wise,/name/nm0936404/,"Julie Andrews, 
Christopher Plummer, 
Eleanor Parker, 
Richard Haydn","/name/nm0000267/,/name/nm0001626/,/name/nm0662223/,/name/nm0370821/",240050.0,163214286.0
tt6105098,The Lion King,2019,PG,118 min,"Animation, Adventure, Drama",6.8,"After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery.",Jon Favreau,/name/nm0269463/,"Donald Glover, 
Beyoncé, 
Seth Rogen, 
Chiwetel Ejiofor","/name/nm2255973/,/name/nm0461498/,/name/nm0736622/,/name/nm0252230/",249227.0,543638043.0
tt1979376,Toy Story 4,2019,G,100 min,"Animation, Adventure, Comedy",7.7,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",Josh Cooley,/name/nm2155757/,"Tom Hanks, 
Tim Allen, 
Annie Potts, 
Tony Hale","/name/nm0000158/,/name/nm0000741/,/name/nm0001633/,/name/nm0355024/",255983.0,434038008.0
tt0119282,Hercules,1997,G,93 min,"Animation, Adventure, Comedy",7.3,The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,"Ron Clements, 
John Musker",/name/nm0166256/,"Tate Donovan, 
Susan Egan, 
James Woods, 
Barbara Barrie","/name/nm0615780/,/name/nm0004883/,/name/nm0250743/,/name/nm0000249/,/name/nm0057363/",236402.0,99046791.0
tt15334430,Dog Gone,2023,TV-PG,95 min,"Biography, Drama, Family",6.0,Based on the true story of a father and son who repair their fractured relationship during a forced hike of the Appalachian trail to find their beloved lost dog.,Stephen Herek,/name/nm0378893/,"Rob Lowe, 
Johnny Berchtold, 
Kimberly Williams-Paisley, 
Nick Peine","/name/nm0000507/,/name/nm6851692/,/name/nm0931090/,/name/nm5224113/",4057.0,
tt0083866,E.T.,1982,PG,115 min,"Adventure, Family, Sci-Fi",7.9,A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet.,Steven Spielberg,/name/nm0000229/,"Henry Thomas, 
Drew Barrymore, 
Peter Coyote, 
Dee Wallace","/name/nm0001794/,/name/nm0000106/,/name/nm0001075/,/name/nm0908914/",415546.0,435110554.0
tt0910970,WALL·E,2008,G,98 min,"Animation, Adventure, Family",8.4,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",Andrew Stanton,/name/nm0004056/,"Ben Burtt, 
Elissa Knight, 
Jeff Garlin, 
Fred Willard","/name/nm0123785/,/name/nm2264184/,/name/nm0307531/,/name/nm0929609/",1125637.0,223808164.0
tt0032138,The Wizard of Oz,1939,PG,102 min,"Adventure, Family, Fantasy",8.1,"Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz, and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes.","Victor Fleming, 
George Cukor, 
Mervyn LeRoy, 
Norman Taurog, 
Richard Thorpe, 
King Vidor",/name/nm0281808/,"Judy Garland, 
Frank Morgan, 
Ray Bolger, 
Bert Lahr","/name/nm0002030/,/name/nm0503777/,/name/nm0851537/,/name/nm0861703/,/name/nm0896542/,/name/nm0000023/,/name/nm0604656/,/name/nm0001961/,/name/nm0481618/",405063.0,2076020.0
tt1049413,Up,2009,PG,96 min,"Animation, Adventure, Comedy",8.3,"78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway.","Pete Docter, 
Bob Peterson",/name/nm0230032/,"Edward Asner, 
Jordan Nagai, 
John Ratzenberger, 
Christopher Plummer","/name/nm0677037/,/name/nm0000799/,/name/nm2973712/,/name/nm0001652/,/name/nm0001626/",1053216.0,293004164.0
tt0317705,The Incredibles,2004,PG,115 min,"Animation, Action, Adventure",8.0,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",Brad Bird,/name/nm0083348/,"Craig T. Nelson, 
Samuel L. Jackson, 
Holly Hunter, 
Jason Lee","/name/nm0005266/,/name/nm0000168/,/name/nm0000456/,/name/nm0005134/",747357.0,261441092.0
tt3183660,Fantastic Beasts and Where to Find Them,2016,PG-13,132 min,"Adventure, Family, Fantasy",7.2,The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.,David Yates,/name/nm0946734/,"Eddie Redmayne, 
Katherine Waterston, 
Alison Sudol, 
Dan Fogler","/name/nm1519666/,/name/nm2239702/,/name/nm0837223/,/name/nm0283945/",481949.0,234037575.0
tt23177868,Mummies,2023,PG,88 min,"Animation, Comedy, Family",6.1,"It follows three mummies as they end up in present-day London and embark on a journey in search of an old ring belonging to the Royal Family, stolen by the ambitious archaeologist Lord Carnaby.",Juan Jesús García Galocha,/name/nm5231416/,"Sean Bean, 
Joe Thomas, 
Eleanor Tomlinson, 
Santiago Winder","/name/nm0000293/,/name/nm3022504/,/name/nm1870434/,/name/nm7609388/",295.0,
tt0266543,Finding Nemo,2003,G,100 min,"Animation, Adventure, Comedy",8.2,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.","Andrew Stanton, 
Lee Unkrich",/name/nm0004056/,"Albert Brooks, 
Ellen DeGeneres, 
Alexander Gould, 
Willem Dafoe","/name/nm0881279/,/name/nm0000983/,/name/nm0001122/,/name/nm1071252/,/name/nm0000353/",1052394.0,380843261.0
tt8912936,DC League of Super-Pets,2022,PG,105 min,"Animation, Action, Adventure",7.2,"Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.","Jared Stern, 
Sam J. Levine",/name/nm2972864/,"Dwayne Johnson, 
Kevin Hart, 
Kate McKinnon, 
John Krasinski","/name/nm0505946/,/name/nm0425005/,/name/nm0366389/,/name/nm0571952/,/name/nm1024677/",65996.0,
tt12412888,Sonic the Hedgehog 2,2022,PG,122 min,"Action, Adventure, Comedy",6.5,"When the manic Dr Robotnik returns to Earth with a new ally, Knuckles the Echidna, Sonic and his new friend Tails is all that stands in their way.",Jeff Fowler,/name/nm1733778/,"James Marsden, 
Jim Carrey, 
Ben Schwartz, 
Tika Sumpter","/name/nm0005188/,/name/nm0000120/,/name/nm2355635/,/name/nm1754366/",70166.0,
tt13320662,Slumberland,2022,PG,117 min,"Adventure, Comedy, Family",6.7,"A young girl discovers a secret map to the dreamworld of Slumberland, and with the help of an eccentric outlaw, she traverses dreams and flees nightmares, with the hope that she will be able to see her late father again.",Francis Lawrence,/name/nm1349376/,"Jason Momoa, 
Marlow Barkley, 
Chris O'Dowd, 
Kyle Chandler","/name/nm0597388/,/name/nm10146989/,/name/nm1483369/,/name/nm0151419/",23277.0,
tt0119190,George of the Jungle,1997,PG,92 min,"Action, Adventure, Comedy",5.5,A man raised in the jungle by apes falls in love with a wealthy American heiress.,Sam Weisman,/name/nm0918873/,"Brendan Fraser, 
Leslie Mann, 
Thomas Haden Church, 
Richard Roundtree","/name/nm0000409/,/name/nm0005182/,/name/nm0002006/,/name/nm0745780/",80211.0,105263257.0
tt0087538,The Karate Kid,1984,PG,126 min,"Action, Drama, Family",7.3,A martial arts master agrees to teach karate to a bullied teenager.,John G. Avildsen,/name/nm0000814/,"Ralph Macchio, 
Pat Morita, 
Elisabeth Shue, 
Martin Kove","/name/nm0001494/,/name/nm0001552/,/name/nm0000223/,/name/nm0184392/",229753.0,90815558.0
tt0367594,Charlie and the Chocolate Factory,2005,PG,115 min,"Adventure, Comedy, Family",6.7,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",Tim Burton,/name/nm0000318/,"Johnny Depp, 
Freddie Highmore, 
David Kelly, 
Helena Bonham Carter","/name/nm0000136/,/name/nm0383603/,/name/nm0446303/,/name/nm0000307/",489786.0,206459076.0
tt6139732,Aladdin,2019,PG,128 min,"Adventure, Comedy, Family",6.9,A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,Guy Ritchie,/name/nm0005363/,"Will Smith, 
Mena Massoud, 
Naomi Scott, 
Marwan Kenzari","/name/nm0000226/,/name/nm4565815/,/name/nm4305463/,/name/nm3092471/",270817.0,355559216.0
tt0398286,Tangled,2010,PG,100 min,"Animation, Adventure, Comedy",7.7,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.","Nathan Greno, 
Byron Howard",/name/nm1977355/,"Mandy Moore, 
Zachary Levi, 
Donna Murphy, 
Ron Perlman","/name/nm0397174/,/name/nm0601553/,/name/nm1157048/,/name/nm0614220/,/name/nm0000579/",460917.0,200821936.0
tt2543472,Wonder,2017,PG,113 min,"Drama, Family",7.9,"Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time.",Stephen Chbosky,/name/nm0154716/,"Jacob Tremblay, 
Owen Wilson, 
Izabela Vidovic, 
Julia Roberts","/name/nm5016878/,/name/nm0005562/,/name/nm4207679/,/name/nm0000210/",167550.0,132422809.0
